cover	numberOfChunks	numberOfTriples	nhop	treeType	queryFile	joinPattern	numberOfJoins	numberOfDataSources	selectivity	totalComputationalEffort	entropy	standardDeviation	GiniCoefficient
HIERARCHICAL	20	2000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	2961	4.316884489036158	12.24122134429404	0.047547947883894014
HIERARCHICAL	20	2000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	15529070	3.97419767115952	595978.9058755771	0.3929483627531427
HIERARCHICAL	20	2000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	5590434	2.1607570604385726	546282.3643384527	0.8536745372353446
HIERARCHICAL	20	2000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	9457604	3.819403481051742	539678.0679329669	0.29741686661530975
HIERARCHICAL	20	2000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	26961171	4.29154470040018	279347.0113782273	0.11124631009067376
HIERARCHICAL	20	2000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	24105597	4.205534839895348	415448.3468321032	0.18385340789920016
HIERARCHICAL	20	2000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	5460302	4.3211374629960995	9047.393513603794	0.019748377518891486
MIN_EDGE_CUT	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	126611	3.070821523265788	7921.423577236607	0.35462865697995344
MIN_EDGE_CUT	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	49588543	3.189873901613823	1989989.5470590817	0.2409311696588194
MIN_EDGE_CUT	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	43466	3.1773698326502955	1893.2889478365419	0.2688742669877348
MIN_EDGE_CUT	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	104776	2.9521257375844714	8017.073508456811	0.43251423141856055
MIN_EDGE_CUT	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	57	1.683999412937877	11.524322105876768	0.7933723196881092
MIN_EDGE_CUT	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	1262	3.0453098242765733	70.18233395948015	0.34918119387216046
MIN_EDGE_CUT	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	27300585	2.885649514823572	2620900.8771712924	0.402436174902479
MIN_EDGE_CUT	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	11788381	3.1600265206950895	622342.5414685147	0.254403881999478
MIN_EDGE_CUT	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	3771601	3.033115992761202	275705.7210064564	0.35154717231930593
MIN_EDGE_CUT	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	12997189	3.1357620487626674	690984.850673942	0.31009875374676094
MIN_EDGE_CUT	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	11432368	3.260703837354203	340770.6264835043	0.1794681751166707
MIN_EDGE_CUT	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	1002662	3.2502882448845827	29960.85459662324	0.17664177958275057
MIN_EDGE_CUT	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	126611	3.070821523265788	7921.423577236607	0.35462865697995344
MIN_EDGE_CUT	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	39774938	3.243412307077481	1234394.7150485374	0.18526203052227938
MIN_EDGE_CUT	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	134023	2.9537694980563316	8851.210189008054	0.4183469338181589
MIN_EDGE_CUT	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	104776	2.9521257375844714	8017.073508456811	0.43251423141856055
MIN_EDGE_CUT	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	236	2.5417535825876008	23.07899477880265	0.5932203389830508
MIN_EDGE_CUT	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	1262	3.0453098242765733	70.18233395948015	0.34918119387216046
MIN_EDGE_CUT	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	9733958	1.5325608175959058	1852070.4906615084	0.8599834152196305
MIN_EDGE_CUT	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	8416287	1.918741040167665	1260831.0970302126	0.7802852176183314
MIN_EDGE_CUT	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	12258806	3.1375172875678614	675517.6788631368	0.28272244095840604
MIN_EDGE_CUT	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	36158467	3.168502619928992	1353947.3265171028	0.21069783676884798
MIN_EDGE_CUT	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	25160657	3.262055257697325	711945.6076593281	0.1788494500229729
MIN_EDGE_CUT	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	1013338	3.2393529398961642	31742.400415847573	0.1889809279387089
MIN_EDGE_CUT	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	126611	3.070821523265788	7921.423577236607	0.35462865697995344
MIN_EDGE_CUT	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	40221538	3.24251070189082	1251282.076976954	0.18202211848675592
MIN_EDGE_CUT	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	83424	3.1441934935369384	3852.849028965449	0.28565986872948895
MIN_EDGE_CUT	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	104776	2.9521257375844714	8017.073508456811	0.43251423141856055
MIN_EDGE_CUT	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	180025	3.208165785645088	6368.14639043419	0.20400931969325242
MIN_EDGE_CUT	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	1262	3.0453098242765733	70.18233395948015	0.34918119387216046
MIN_EDGE_CUT	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	5855833	2.9926328704343224	359132.2734018902	0.3845394080663768
MIN_EDGE_CUT	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	8403382	3.1789663110863464	391399.9388816508	0.2623939319246042
MIN_EDGE_CUT	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	5618820	2.7569900320036855	627612.8072987357	0.4468901932355111
MIN_EDGE_CUT	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	8199601	2.982925658713561	562591.6502827695	0.41816485948523596
MIN_EDGE_CUT	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	5728006	3.1095426449567913	273995.90198694577	0.28846745854200107
MIN_EDGE_CUT	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	1523265	3.232491340342227	49522.58400013069	0.19513705392327949
MIN_EDGE_CUT	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	126764	4.038824060670111	4343.357256777296	0.34752935002300167
MIN_EDGE_CUT	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	46391374	4.034630257726416	1209856.3648795297	0.2785151372049648
MIN_EDGE_CUT	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	43466	4.093524309129668	1178.567482157895	0.3128325345642208
MIN_EDGE_CUT	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	104776	3.8134919804936813	4846.525813404897	0.46211466667738277
MIN_EDGE_CUT	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	57	1.7559268773257695	8.627137416316026	0.8799630655586335
MIN_EDGE_CUT	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	1262	3.98348344035204	39.025504481044194	0.3634164650930019
MIN_EDGE_CUT	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	24221617	2.867546028835086	2683078.4870942608	0.6678791076321791
MIN_EDGE_CUT	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	12103935	4.113275681460913	344684.5703713578	0.29219178460732415
MIN_EDGE_CUT	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	3772119	3.908178677421476	183314.57784406428	0.3550372866648273
MIN_EDGE_CUT	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	22215144	4.170999078687358	452464.36608782795	0.22637193609434794
MIN_EDGE_CUT	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	14013820	4.029625623711818	395772.2649252977	0.33455902815934563
MIN_EDGE_CUT	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	1003204	4.2122726669737895	17663.19604884688	0.19454258030953037
MIN_EDGE_CUT	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	126764	4.038824060670111	4343.357256777296	0.34752935002300167
MIN_EDGE_CUT	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	48125292	4.028285218670875	1272447.708657782	0.2829674106321868
MIN_EDGE_CUT	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	134023	3.7858996086909746	5596.511201409321	0.48865021989548535
MIN_EDGE_CUT	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	104776	3.8134919804936813	4846.525813404897	0.46211466667738277
MIN_EDGE_CUT	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	238	2.780945200010599	19.33364942270341	0.7744360902255639
MIN_EDGE_CUT	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	1262	3.98348344035204	39.025504481044194	0.3634164650930019
MIN_EDGE_CUT	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	12116885	2.784216600199393	1169981.0601437902	0.7655672359599629
MIN_EDGE_CUT	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	8634224	2.701487265951992	720932.5685076655	0.7809773975604157
MIN_EDGE_CUT	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	13449055	4.05538217945457	489058.4511203006	0.28187152417615563
MIN_EDGE_CUT	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	49993450	4.145121845729462	944718.3690154172	0.17173941365266215
MIN_EDGE_CUT	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	41930576	4.163738850059786	730337.2336522081	0.15667159976654335
MIN_EDGE_CUT	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	1013338	4.177123475793239	19945.60383869087	0.21891807077204237
MIN_EDGE_CUT	20	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	126764	4.038824060670111	4343.357256777296	0.34752935002300167
MIN_EDGE_CUT	20	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	43082381	4.047321804794988	1091247.9913162487	0.2637943742441278
MIN_EDGE_CUT	20	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	83424	4.084136995537959	2220.4308951192334	0.3112432620677124
MIN_EDGE_CUT	20	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	104776	3.8134919804936813	4846.525813404897	0.46211466667738277
MIN_EDGE_CUT	20	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	180144	4.175345777650953	3536.606248934139	0.21280928473595376
MIN_EDGE_CUT	20	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	1262	3.98348344035204	39.025504481044194	0.3634164650930019
MIN_EDGE_CUT	20	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	9887199	3.9415581331347145	328767.8082187298	0.39040025390406324
MIN_EDGE_CUT	20	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	10800191	3.8352756870327407	515366.1986682358	0.43299271768726855
MIN_EDGE_CUT	20	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	5666381	3.511028866330837	444637.7258097287	0.4515868426890387
MIN_EDGE_CUT	20	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	27313085	4.162806902781961	585717.6480935054	0.2390929610632065
MIN_EDGE_CUT	20	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	24088939	4.121768249968633	516857.62081926153	0.23565492466327212
MIN_EDGE_CUT	20	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	1524445	4.193883003207949	28674.263353877115	0.20650404090116664
MIN_EDGE_CUT	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	126872	4.931317007778493	2877.883512236032	0.36701840417396264
MIN_EDGE_CUT	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	54162895	4.4750495342656595	1402165.6108556094	0.5773300920094127
MIN_EDGE_CUT	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	43466	5.0106393391898285	765.4747726084775	0.34851525566107094
MIN_EDGE_CUT	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	104776	4.573898832787902	3362.439589048404	0.5148380036140592
MIN_EDGE_CUT	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	57	2.216797030797667	5.620887385457926	0.9037336932073775
MIN_EDGE_CUT	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	1262	4.89937435766691	22.11893984801261	0.4119224673899793
MIN_EDGE_CUT	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	76437833	4.658391920461737	2602377.816119144	0.4461643795335399
MIN_EDGE_CUT	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	12837876	4.180865002435382	524549.376170099	0.6065817054120728
MIN_EDGE_CUT	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	3771915	4.787941105514494	120848.46976610576	0.3590255674046003
MIN_EDGE_CUT	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	42958554	5.086842856101779	545046.6188525322	0.29463349183566023
MIN_EDGE_CUT	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	48546016	4.988610415007568	722912.5119193469	0.345745733232484
MIN_EDGE_CUT	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	1003592	5.2028272702053835	8936.555640178154	0.19467544375475088
MIN_EDGE_CUT	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	126872	4.931317007778493	2877.883512236032	0.36701840417396264
MIN_EDGE_CUT	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	50384996	4.513568820956277	1256295.8612001555	0.5572256074010605
MIN_EDGE_CUT	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	134023	4.626446801067566	3335.074998313381	0.5437840079879133
MIN_EDGE_CUT	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	104776	4.573898832787902	3362.439589048404	0.5148380036140592
MIN_EDGE_CUT	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	241	2.800701024201702	14.99414469051169	0.8876476220874561
MIN_EDGE_CUT	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	1262	4.89937435766691	22.11893984801261	0.4119224673899793
MIN_EDGE_CUT	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	16000625	3.2266760391493032	1032289.6768271173	0.8199267712899837
MIN_EDGE_CUT	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	10164382	2.8394591364310346	628840.0625149031	0.8732897045630669
MIN_EDGE_CUT	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	13448866	4.956452265184485	326341.55271751323	0.29098845344646307
MIN_EDGE_CUT	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	55212263	4.835955029738726	961473.3248378992	0.3864240314947832
MIN_EDGE_CUT	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	52182836	4.856572758715043	893778.1817488834	0.3859361086980146
MIN_EDGE_CUT	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	1013338	5.166109511351657	10588.529333552418	0.23872946738959872
MIN_EDGE_CUT	40	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	126872	4.931317007778493	2877.883512236032	0.36701840417396264
MIN_EDGE_CUT	40	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	51142225	4.506236277960124	1284072.79552714	0.5601227752605601
MIN_EDGE_CUT	40	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	83424	5.044675624719586	1242.0598375279671	0.34175063684557355
MIN_EDGE_CUT	40	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	104776	4.573898832787902	3362.439589048404	0.5148380036140592
MIN_EDGE_CUT	40	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	180214	5.158967269458352	1839.804181835665	0.22432333297193968
MIN_EDGE_CUT	40	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	1262	4.89937435766691	22.11893984801261	0.4119224673899793
MIN_EDGE_CUT	40	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	55907412	5.028705963087492	761012.6704544477	0.30852870887719935
MIN_EDGE_CUT	40	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	16790984	4.007561165678988	745111.5302334544	0.6581671907513444
MIN_EDGE_CUT	40	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	5635479	4.241975288451668	308850.02999987605	0.4550345073163098
