cover	numberOfChunks	nhop	treeType	queryFile	joinPattern	numberOfJoins	numberOfDataSources	selectivity	(slaveId	computationalEffortPerChunk)*
MOLECULE_HASH (diameter=3)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	slave021:4710	1936091	slave022:4710	446902	slave023:4710	259232	slave024:4710	532623	slave025:4710	532011	slave026:4710	1187964	slave027:4710	340564	slave028:4710	829204	slave029:4710	493137	slave030:4710	176782
MOLECULE_HASH (diameter=3)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	slave021:4710	1923555	slave022:4710	0	slave023:4710	0	slave024:4710	0	slave025:4710	0	slave026:4710	0	slave027:4710	0	slave028:4710	0	slave029:4710	0	slave030:4710	1755369
MOLECULE_HASH (diameter=3)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	slave021:4710	349595	slave022:4710	369415	slave023:4710	365153	slave024:4710	378978	slave025:4710	366076	slave026:4710	356998	slave027:4710	2199365	slave028:4710	351505	slave029:4710	357185	slave030:4710	355107
MOLECULE_HASH (diameter=3)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	slave021:4710	1485928	slave022:4710	947509	slave023:4710	1076818	slave024:4710	1502125	slave025:4710	977480	slave026:4710	919261	slave027:4710	1096163	slave028:4710	1139182	slave029:4710	938200	slave030:4710	1278813
MOLECULE_HASH (diameter=3)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	slave021:4710	597836	slave022:4710	757542	slave023:4710	1007295	slave024:4710	712082	slave025:4710	788392	slave026:4710	947087	slave027:4710	1003806	slave028:4710	342672	slave029:4710	1010037	slave030:4710	845655
MOLECULE_HASH (diameter=3)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	slave021:4710	155296	slave022:4710	162593	slave023:4710	156950	slave024:4710	155188	slave025:4710	161228	slave026:4710	135175	slave027:4710	145938	slave028:4710	145787	slave029:4710	156524	slave030:4710	146029
MOLECULE_HASH (diameter=4)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	slave001:4710	14837	slave002:4710	9544	slave003:4710	19792	slave004:4710	8919	slave005:4710	11910	slave006:4710	10106	slave007:4710	9466	slave008:4710	16337	slave009:4710	9255	slave010:4710	16007
MOLECULE_HASH (diameter=4)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	slave001:4710	959011	slave002:4710	3597569	slave003:4710	2750768	slave004:4710	3777834	slave005:4710	3839889	slave006:4710	3644367	slave007:4710	1542958	slave008:4710	2467242	slave009:4710	3799465	slave010:4710	2964376
MOLECULE_HASH (diameter=4)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	slave001:4710	6198	slave002:4710	8723	slave003:4710	10035	slave004:4710	6364	slave005:4710	6723	slave006:4710	9392	slave007:4710	7761	slave008:4710	10093	slave009:4710	9163	slave010:4710	8972
MOLECULE_HASH (diameter=4)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	slave001:4710	12198	slave002:4710	21242	slave003:4710	12232	slave004:4710	4729	slave005:4710	8649	slave006:4710	5344	slave007:4710	5122	slave008:4710	16925	slave009:4710	4961	slave010:4710	13374
MOLECULE_HASH (diameter=4)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	slave001:4710	17708	slave002:4710	17554	slave003:4710	17757	slave004:4710	17590	slave005:4710	20721	slave006:4710	17240	slave007:4710	17722	slave008:4710	17303	slave009:4710	17971	slave010:4710	17788
